0.0202117,1,3.7,4.441138,0.105,
2.014206,1,2.731317,4.388772,0.105,walk
3.373324,1,2.193995,4.359725,0.1127237,Clean
3.556195,1,2.193751,4.35927,0.1127142,Clean
3.691096,1,2.193509,4.358816,0.1127048,Clean
3.818323,1,2.193266,4.358361,0.1126954,Clean
3.939691,1,2.193024,4.357907,0.1126859,Clean
4.047309,1,2.192782,4.357452,0.1126765,walk
4.08406,1,2.192782,4.357452,0.1126765,Clean
4.211742,1,2.192539,4.356997,0.112667,Clean
4.344994,1,2.192297,4.356543,0.1126576,Clean
4.467726,1,2.192055,4.356088,0.1126482,Clean
4.644306,1,2.191813,4.355634,0.1126387,Clean
4.772962,1,2.191569,4.355179,0.1126293,Clean
4.906054,1,2.191327,4.354725,0.1126199,Clean
5.03946,1,2.191085,4.35427,0.1126104,Clean
5.168047,1,2.190842,4.353816,0.112601,Clean
5.294618,1,2.1906,4.353361,0.1125915,Clean
5.42527,1,2.190357,4.352907,0.1125821,Clean
5.554286,1,2.190115,4.352452,0.1125727,Clean
5.680971,1,2.189873,4.351998,0.1125633,Clean
5.812809,1,2.189631,4.351542,0.1125538,Clean
5.943144,1,2.189389,4.351088,0.1125444,Clean
6.056769,1,2.189145,4.350634,0.1125349,walk
6.097235,1,2.189145,4.350634,0.1125349,Clean
6.224846,1,2.188903,4.350179,0.1125255,Clean
6.352922,1,2.18866,4.349725,0.1125161,Clean
6.482878,1,2.188418,4.34927,0.1125066,Clean
6.612781,1,2.188175,4.348816,0.1124972,Clean
6.759015,1,2.187933,4.348361,0.1124877,Clean
6.891604,1,2.187691,4.347907,0.1124783,Clean
7.037858,1,2.187449,4.347452,0.1124689,Clean
7.16327,1,2.187207,4.346998,0.1124595,Clean
7.29181,1,2.186963,4.346543,0.11245,Clean
7.425032,1,2.186721,4.346088,0.1124406,Clean
7.552842,1,2.186478,4.345634,0.1124311,Clean
7.682834,1,2.186236,4.345179,0.1124217,Clean
7.815572,1,2.185994,4.344725,0.1124123,Clean
7.948216,1,2.185751,4.34427,0.1124028,Clean
8.059938,1,2.185509,4.343816,0.1123934,walk
8.100561,1,2.185509,4.343816,0.1123934,Clean
8.230993,1,2.185266,4.343361,0.1123839,Clean
8.362934,1,2.185024,4.342906,0.1123745,Clean
8.491657,1,2.184783,4.342452,0.1123651,Clean
8.62151,1,2.184539,4.341998,0.1123556,Clean
8.755838,1,2.184297,4.341543,0.1123462,Clean
8.887909,1,2.184054,4.341088,0.1123368,Clean
9.016304,1,2.183812,4.340634,0.1123273,Clean
9.146606,1,2.183085,4.33927,0.112299,Clean
9.271341,1,2.182842,4.338816,0.1122896,Clean
9.401936,1,2.1826,4.338361,0.1122802,Clean
9.534597,1,2.182357,4.337907,0.1122707,Clean
9.663406,1,2.182115,4.337452,0.1122613,Clean
9.794701,1,2.181872,4.336998,0.1122518,Clean
9.921154,1,2.18163,4.336543,0.1122424,Clean
10.02067,1,2.18163,4.336543,0.1122424,Clean
10.10478,1,2.18163,4.336543,0.1122424,walk
10.14544,1,2.18163,4.336543,0.1122424,Clean
10.28343,1,2.18163,4.336543,0.1122424,Clean
10.38172,1,2.18163,4.336543,0.1122424,Clean
10.47689,1,2.18163,4.336543,0.1122424,Clean
10.5753,1,2.18163,4.336543,0.1122424,Clean
10.67264,1,2.18163,4.336543,0.1122424,Clean
10.77164,1,2.18163,4.336543,0.1122424,Clean
10.86644,1,2.18163,4.336543,0.1122424,Clean
10.9585,1,2.18163,4.336543,0.1122424,Clean
11.05386,1,2.18163,4.336543,0.1122424,Clean
11.1489,1,2.18163,4.336543,0.1122424,Clean
11.24396,1,2.18163,4.336543,0.1122424,Clean
11.34074,1,2.18163,4.336543,0.1122424,Clean
11.43969,1,2.18163,4.336543,0.1122424,Clean
11.53655,1,2.18163,4.336543,0.1122424,Clean
11.63704,1,2.18163,4.336543,0.1122424,Clean
11.73714,1,2.18163,4.336543,0.1122424,Clean
11.83332,1,2.18163,4.336543,0.1122424,Clean
11.92225,1,2.18163,4.336543,0.1122424,Clean
12.02025,1,2.18163,4.336543,0.1122424,Clean
12.13509,1,2.18551,4.340859,0.1123398,walk
14.13695,1,2.798691,5.180069,0.105,walk
16.15347,1,3.380999,6.094274,0.105,walk
18.18293,1,3.967045,7.014348,0.105,walk
20.20833,1,4.551918,7.93258,0.105,walk
22.08048,1,5.000309,8.636542,0.105,Clean
22.21162,1,5.000309,8.636542,0.105,walk
22.25307,1,5.000309,8.636542,0.105,Clean
22.35309,1,5.000309,8.636542,0.105,Clean
22.46763,1,5.000309,8.636542,0.105,Clean
22.56897,1,5.000309,8.636542,0.105,Clean
22.67191,1,5.000309,8.636542,0.105,Clean
22.77271,1,5.000309,8.636542,0.105,Clean
22.87401,1,5.000309,8.636542,0.105,Clean
22.97383,1,5.000309,8.636542,0.105,Clean
23.07663,1,5.000309,8.636542,0.105,Clean
23.17473,1,5.000309,8.636542,0.105,Clean
23.27372,1,5.000309,8.636542,0.105,Clean
23.37681,1,5.000309,8.636542,0.105,Clean
23.47825,1,5.000309,8.636542,0.105,Clean
23.57689,1,5.000309,8.636542,0.105,Clean
23.67738,1,5.000309,8.636542,0.105,Clean
23.77381,1,5.000309,8.636542,0.105,Clean
23.86927,1,5.000309,8.636542,0.105,Clean
23.97355,1,5.000309,8.636542,0.105,Clean
24.06887,1,5.000309,8.636542,0.105,Clean
24.16242,1,5.000309,8.636542,0.105,Clean
24.24594,1,5.000309,8.636542,0.105,walk
24.28447,1,5.000309,8.636542,0.105,Clean
24.3801,1,5.000309,8.636542,0.105,Clean
24.47462,1,5.000309,8.636542,0.105,Clean
24.57158,1,5.000309,8.636542,0.105,Clean
24.6674,1,5.000309,8.636542,0.105,Clean
24.76418,1,5.000309,8.636542,0.105,Clean
24.86057,1,5.000309,8.636542,0.105,Clean
24.95686,1,5.000309,8.636542,0.105,Clean
25.05084,1,5.000309,8.636542,0.105,Clean
25.15398,1,5.000309,8.636542,0.105,Clean
25.26592,1,5.000309,8.636542,0.105,Clean
25.36014,1,5.000309,8.636542,0.105,Clean
25.45905,1,5.000309,8.636542,0.105,Clean
25.57597,1,5.000309,8.636542,0.105,Clean
25.67098,1,5.000309,8.636542,0.105,Clean
25.76743,1,5.000309,8.636542,0.105,Clean
25.8627,1,5.000309,8.636542,0.105,Clean
25.96052,1,5.000309,8.636542,0.105,Clean
26.06269,1,5.000309,8.636542,0.105,Clean
26.1622,1,5.000309,8.636542,0.105,Clean
26.25555,1,5.000309,8.636542,0.105,Clean
26.33397,1,5.000309,8.636542,0.105,walk
26.37211,1,5.000309,8.636542,0.105,Clean
28.34115,1,4.068352,8.515311,0.105,walk
30.3637,1,3.337001,7.938126,0.105,walk
32.39234,1,2.996104,6.88888,0.105,walk
33.36972,1,2.88163,6.536543,0.1083704,Clean
34.39519,1,2.454299,6.414298,0.105,walk
36.41595,1,1.448144,6.129195,0.1061201,walk
38.24362,1,0.9342618,5.710284,0.115,Clean
38.39405,1,0.9342618,5.710284,0.115,Clean
38.47771,1,0.9342618,5.710284,0.115,walk
38.5206,1,0.9342618,5.710284,0.115,Clean
38.6221,1,0.9342618,5.710284,0.115,Clean
38.72613,1,0.9342618,5.710284,0.115,Clean
38.82653,1,0.9342618,5.710284,0.115,Clean
38.92768,1,0.9342618,5.710284,0.115,Clean
39.02726,1,0.9342618,5.710284,0.115,Clean
39.12392,1,0.9342618,5.710284,0.115,Clean
39.24929,1,0.9342618,5.710284,0.115,Clean
39.34864,1,0.9342618,5.710284,0.115,Clean
40.49501,1,0.7093214,5.730563,0.1139703,walk
42.51762,1,0.2321395,5.315645,0.105,walk
44.52512,1,0.5942904,4.38743,0.1137054,walk
46.55082,1,1.565087,4.087721,0.105,walk
47.8957,1,1.801135,4.419256,0.115,Clean
48.11219,1,1.814964,4.419256,0.115,Clean
48.56257,1,1.932362,4.312728,0.1101317,walk
49.50982,1,2.18163,4.086543,0.1077096,Clean
50.57098,1,2.499751,3.782882,0.105,walk
50.93621,1,2.548297,3.736543,0.105,Clean
52.38088,1,2.914963,3.386543,0.105,Clean
52.59832,1,2.927984,3.349957,0.105,walk
53.53241,1,3.039525,3.036543,0.105,Clean
53.64362,1,3.039525,3.036543,0.105,Clean
53.74475,1,3.039525,3.036543,0.105,Clean
53.84839,1,3.039525,3.036543,0.105,Clean
53.95254,1,3.039525,3.036543,0.105,Clean
54.05068,1,3.039525,3.036543,0.105,Clean
54.16185,1,3.039525,3.036543,0.105,Clean
54.26573,1,3.039525,3.036543,0.105,Clean
54.36803,1,3.039525,3.036543,0.105,Clean
54.47215,1,3.039525,3.036543,0.105,Clean
54.57595,1,3.039525,3.036543,0.105,Clean
54.66142,1,3.039525,3.036543,0.105,walk
54.70242,1,3.039525,3.036543,0.105,Clean
54.81202,1,3.039525,3.036543,0.105,Clean
54.93445,1,3.039525,3.036543,0.105,Clean
55.06511,1,3.039525,3.036543,0.105,Clean
55.18253,1,3.039525,3.036543,0.105,Clean
55.30693,1,3.039525,3.036543,0.105,Clean
55.4233,1,3.039525,3.036543,0.105,Clean
55.53352,1,3.039525,3.036543,0.105,Clean
55.6466,1,3.039525,3.036543,0.105,Clean
55.75281,1,3.039525,3.036543,0.105,Clean
55.86432,1,3.039525,3.036543,0.105,Clean
55.97248,1,3.039525,3.036543,0.105,Clean
56.07639,1,3.039525,3.036543,0.105,Clean
56.17751,1,3.039525,3.036543,0.105,Clean
56.28094,1,3.039525,3.036543,0.105,Clean
56.38533,1,3.039525,3.036543,0.105,Clean
56.49988,1,3.039525,3.036543,0.105,Clean
56.61806,1,3.039525,3.036543,0.105,Clean
56.71502,1,3.039525,3.036543,0.105,walk
56.7629,1,3.039525,3.036543,0.105,Clean
56.87892,1,3.039525,3.036543,0.105,Clean
56.98995,1,3.039525,3.036543,0.105,Clean
57.10118,1,3.039525,3.036543,0.105,Clean
57.21322,1,3.039525,3.036543,0.105,Clean
57.32409,1,3.039525,3.036543,0.105,Clean
57.43615,1,3.039525,3.036543,0.105,Clean
